timestamp,consumption_kwh,voltage_v,current_a,frequency_hz,meter,day_of_week,is_weekend
2020-07-05,25.123,233.09579166666666,4.484604166666667,47.76564583333333,BR49,6,1
2020-07-06,23.997,203.15354166666665,4.427666666666667,42.189,BR49,0,0
2020-07-07,14.699,208.92791666666665,2.8137499999999998,41.8765,BR49,1,0
2020-07-08,13.099,244.93685416666668,2.3601666666666663,49.4663125,BR49,2,0
2020-07-09,18.774,244.008875,3.3849791666666667,50.0035,BR49,3,0
2020-07-10,20.653,240.54622916666668,3.7485416666666667,49.495125,BR49,4,0
2020-07-11,24.205,244.8469166666667,4.270166666666666,49.70670833333334,BR49,5,1
2020-07-12,24.659,238.62154166666667,4.4889375000000005,48.78320833333333,BR49,6,1
2020-07-13,22.268,238.16910416666667,4.072479166666667,49.43897916666666,BR49,0,0
2020-07-14,25.316,235.80704166666666,4.657520833333334,49.6330625,BR49,1,0
2020-07-15,24.206,224.3811875,4.561687500000001,47.05104166666667,BR49,2,0
2020-07-16,28.579,237.50622916666669,5.190458333333334,49.882083333333334,BR49,3,0
2020-07-17,32.693,221.61827083333336,6.017541666666667,46.865125,BR49,4,0
2020-07-18,31.756,234.21279166666667,5.892250000000001,48.83447916666667,BR49,5,1
2020-07-19,18.742,244.4155625,3.4025208333333334,50.019416666666665,BR49,6,1
2020-07-20,22.216,232.90652083333333,4.085624999999999,47.924416666666666,BR49,0,0
2020-07-21,19.276,226.7745,3.5757291666666666,46.1444375,BR49,1,0
2020-07-22,12.668,245.01135416666665,2.343104166666667,49.687374999999996,BR49,2,0
2020-07-23,14.836,215.450875,2.7772083333333333,43.8515,BR49,3,0
2020-07-24,16.943,223.31233333333333,3.1430208333333334,45.42120833333333,BR49,4,0
2020-07-25,14.945,247.5132291666667,2.6611874999999996,49.88558333333334,BR49,5,1
2020-07-26,16.425,235.72635416666665,2.9939791666666666,47.80972916666666,BR49,6,1
2020-07-27,24.03,232.58347916666668,4.400729166666666,48.31554166666667,BR49,0,0
2020-07-28,22.715,222.1708125,4.146833333333333,45.71279166666667,BR49,1,0
2020-07-29,16.561,229.06904166666666,3.0705625,45.834020833333334,BR49,2,0
2020-07-30,13.273,247.20160416666667,2.4065833333333333,49.3770625,BR49,3,0
2020-07-31,14.017,223.3336666666667,2.6379791666666668,44.667625,BR49,4,0
2020-08-01,10.218,237.01964583333333,1.9225416666666668,48.431562500000005,BR49,5,1
2020-08-02,19.017,243.07883333333334,3.40875,49.791375,BR49,6,1
2020-08-03,20.009,230.7771875,3.6408541666666663,47.0874375,BR49,0,0
2020-08-04,20.152,234.30904166666667,3.7428749999999997,48.6565625,BR49,1,0
2020-08-05,21.396,234.91075,4.0094375,49.78404166666667,BR49,2,0
2020-08-06,18.764,181.754375,3.629,39.79722916666666,BR49,3,0
2020-08-07,24.011,234.23149999999998,4.5085,49.34314583333333,BR49,4,0
2020-08-08,26.928,230.471375,5.018666666666666,48.51945833333333,BR49,5,1
2020-08-09,25.734,243.6478125,4.633479166666667,49.994458333333334,BR49,6,1
2020-08-10,19.992,244.20910416666666,3.571791666666667,49.9086875,BR49,0,0
2020-08-11,16.373,242.51577083333333,2.9439583333333332,49.480583333333335,BR49,1,0
2020-08-12,18.419999999999998,245.28597916666666,3.3096666666666668,49.69197916666667,BR49,2,0
2020-08-13,15.278,242.15133333333333,2.7943333333333333,48.434,BR49,3,0
2020-08-14,13.25,240.01343749999998,2.4693125,48.41835416666667,BR49,4,0
2020-08-15,13.425,245.55883333333335,2.4291458333333336,49.99710416666667,BR49,5,1
2020-08-16,23.218,245.44379166666667,4.1825,49.992312500000004,BR49,6,1
2020-08-17,22.509,236.23560416666666,4.182604166666667,49.67491666666667,BR49,0,0
2020-08-18,21.813,239.94972916666666,3.976541666666667,50.00516666666667,BR49,1,0
2020-08-19,18.994,245.11197916666666,3.449479166666667,49.169041666666665,BR49,2,0
2020-08-20,17.578,243.27652083333334,3.30225,49.5714375,BR49,3,0
2020-08-21,19.019,244.46327083333333,3.4913958333333333,49.8843125,BR49,4,0
